"DEPARTURES_PERFORMED","PASSENGERS","ORIGIN_CITY_NAME","DEST_CITY_NAME","MONTH",
56.00,2248.00,"Houston, TX","Bakersfield, CA",6,
56.00,3186.00,"Los Angeles, CA","San Jose, CA",6,
56.00,3306.00,"San Jose, CA","Los Angeles, CA",6,
56.00,6506.00,"Santa Ana, CA","Denver, CO",10,
56.00,8435.00,"Charlotte, NC","San Diego, CA",10,
56.00,6274.00,"Salt Lake City, UT","San Diego, CA",3,
56.00,6038.00,"Houston, TX","Oakland, CA",3,
56.00,4476.00,"Salt Lake City, UT","Oakland, CA",4,
56.00,5334.00,"Phoenix, AZ","Santa Ana, CA",3,
56.00,6940.00,"Minneapolis, MN","Los Angeles, CA",2,
56.00,5875.00,"San Francisco, CA","Fort Lauderdale, FL",3,
56.00,14750.00,"Honolulu, HI","Los Angeles, CA",2,
56.00,9533.00,"Los Angeles, CA","Lihue, HI",8,
56.00,9975.00,"Lihue, HI","Los Angeles, CA",8,
56.00,9919.00,"Houston, TX","San Francisco, CA",12,
56.00,1097.00,"Las Vegas, NV","Palm Springs, CA",9,
56.00,2106.00,"Los Angeles, CA","Fresno, CA",9,
56.00,2976.00,"Long Beach, CA","Salt Lake City, UT",9,
56.00,793.00,"Palm Springs, CA","Las Vegas, NV",9,
56.00,2468.00,"Reno, NV","Los Angeles, CA",9,
56.00,2805.00,"Salt Lake City, UT","Long Beach, CA",9,
56.00,2142.00,"Albuquerque, NM","San Francisco, CA",10,
56.00,988.00,"Crescent City, CA","San Francisco, CA",10,
56.00,2770.00,"Eugene, OR","San Francisco, CA",10,
56.00,2035.00,"Los Angeles, CA","Colorado Springs, CO",10,
56.00,3092.00,"Los Angeles, CA","Portland, OR",10,
56.00,3093.00,"Los Angeles, CA","Sacramento, CA",10,
56.00,1046.00,"San Francisco, CA","Crescent City, CA",10,
56.00,2570.00,"San Francisco, CA","Spokane, WA",10,
56.00,1082.00,"North Bend/Coos Bay, OR","San Francisco, CA",11,
56.00,2998.00,"San Antonio, TX","San Francisco, CA",11,
56.00,2417.00,"San Francisco, CA","Albuquerque, NM",11,
56.00,999.00,"San Francisco, CA","Klamath Falls, OR",11,
56.00,3350.00,"San Francisco, CA","San Antonio, TX",11,
56.00,3890.00,"Salt Lake City, UT","Los Angeles, CA",11,
56.00,5584.00,"Houston, TX","Oakland, CA",1,
56.00,1239.00,"Los Angeles, CA","El Paso, TX",2,
56.00,6103.00,"San Francisco, CA","Washington, DC",3,
56.00,3283.00,"San Francisco, CA","Portland, OR",1,
56.00,3284.00,"Los Angeles, CA","Santa Rosa, CA",2,
56.00,2149.00,"Spokane, WA","San Francisco, CA",1,
56.00,8143.00,"Minneapolis, MN","San Jose, CA",5,
56.00,7238.00,"San Francisco, CA","Denver, CO",6,
56.00,6510.00,"Phoenix, AZ","Ontario, CA",2,
56.00,7218.00,"San Diego, CA","Philadelphia, PA",2,
56.00,7080.00,"San Francisco, CA","Seattle, WA",4,
56.00,9410.00,"Los Angeles, CA","Detroit, MI",9,
56.00,3412.00,"Bakersfield, CA","Phoenix, AZ",8,
56.00,3188.00,"Phoenix, AZ","Bakersfield, CA",8,
56.00,5149.00,"San Francisco, CA","Denver, CO",2,
56.00,9764.00,"Los Angeles, CA","Lihue, HI",6,
56.00,6999.00,"Phoenix, AZ","San Jose, CA",4,
56.00,4125.00,"Phoenix, AZ","San Jose, CA",4,
56.00,7649.00,"Los Angeles, CA","Cincinnati, OH",3,
56.00,311.00,"Las Vegas, NV","Merced, CA",6,
56.00,3705.00,"Portland, OR","San Jose, CA",2,
56.00,6861.00,"Minneapolis, MN","Los Angeles, CA",4,
56.00,8659.00,"San Francisco, CA","Seattle, WA",9,
56.00,471.00,"Prescott, AZ","Los Angeles, CA",11,
56.00,10127.00,"San Francisco, CA","New York, NY",3,
56.00,7827.00,"Los Angeles, CA","Minneapolis, MN",5,
56.00,9007.00,"Los Angeles, CA","Minneapolis, MN",5,
56.00,5601.00,"Fort Lauderdale, FL","San Francisco, CA",3,
56.00,3363.00,"Reno, NV","Los Angeles, CA",2,
56.00,8178.00,"San Jose, CA","Minneapolis, MN",5,
56.00,4802.00,"Phoenix, AZ","Santa Ana, CA",6,
56.00,9200.00,"Kahului, HI","Los Angeles, CA",4,
56.00,6123.00,"Portland, OR","Sacramento, CA",3,
56.00,8242.00,"Houston, TX","Santa Ana, CA",8,
56.00,7415.00,"San Francisco, CA","Minneapolis, MN",11,
56.00,6163.00,"San Antonio, TX","Los Angeles, CA",5,
56.00,7314.00,"San Diego, CA","Nashville, TN",6,
56.00,1041.00,"North Bend/Coos Bay, OR","San Francisco, CA",1,
56.00,966.00,"Bakersfield, CA","Los Angeles, CA",3,
56.00,4947.00,"Reno, NV","San Diego, CA",5,
56.00,6931.00,"Los Angeles, CA","Cleveland, OH",1,
56.00,7198.00,"San Antonio, TX","San Diego, CA",6,
56.00,7322.00,"Los Angeles, CA","New Orleans, LA",7,
56.00,7989.00,"New Orleans, LA","Los Angeles, CA",7,
56.00,7254.00,"Denver, CO","Sacramento, CA",10,
56.00,6547.00,"Los Angeles, CA","St. Louis, MO",9,
56.00,4158.00,"Denver, CO","Burbank, CA",11,
56.00,4660.00,"San Francisco, CA","Phoenix, AZ",11,
56.00,5082.00,"Salt Lake City, UT","Los Angeles, CA",11,
56.00,3581.00,"San Diego, CA","San Francisco, CA",8,
57.00,4477.00,"Phoenix, AZ","Burbank, CA",10,
57.00,2602.00,"Sacramento, CA","Salt Lake City, UT",5,
57.00,7095.00,"Los Angeles, CA","New Orleans, LA",3,
57.00,1101.00,"Los Angeles, CA","Bakersfield, CA",3,
57.00,5818.00,"Sacramento, CA","Phoenix, AZ",4,
57.00,2618.00,"Medford, OR","San Francisco, CA",3,
57.00,5607.00,"Las Vegas, NV","Los Angeles, CA",7,
57.00,7466.00,"New York, NY","Long Beach, CA",9,
57.00,12405.00,"Los Angeles, CA","Washington, DC",12,
57.00,6022.00,"San Francisco, CA","San Diego, CA",12,
57.00,6272.00,"Los Angeles, CA","Reno, NV",12,
57.00,2466.00,"Denver, CO","Fresno, CA",12,
57.00,1116.00,"San Francisco, CA","Crescent City, CA",12,
57.00,0.00,"Oakland, CA","Visalia, CA",4,
57.00,8217.00,"Minneapolis, MN","San Jose, CA",6,
57.00,6179.00,"San Diego, CA","Kansas City, MO",10,
57.00,5574.00,"Los Angeles, CA","Salt Lake City, UT",7,
57.00,9431.00,"San Diego, CA","Chicago, IL",7,
57.00,9184.00,"San Francisco, CA","San Diego, CA",7,
57.00,7783.00,"Los Angeles, CA","Phoenix, AZ",9,
57.00,5769.00,"Spokane, WA","Oakland, CA",9,
57.00,5591.00,"Los Angeles, CA","Albuquerque, NM",9,
57.00,0.00,"Ontario, CA","Louisville, KY",12,
57.00,8340.00,"Boston, MA","Los Angeles, CA",12,
57.00,5802.00,"Los Angeles, CA","St. Louis, MO",12,
57.00,7025.00,"Chicago, IL","San Jose, CA",12,
57.00,6514.00,"San Jose, CA","Chicago, IL",12,
57.00,7033.00,"Burbank, CA","New York, NY",12,
57.00,4788.00,"Los Angeles, CA","Austin, TX",1,
57.00,7348.00,"Seattle, WA","Ontario, CA",3,
57.00,6109.00,"San Jose, CA","Chicago, IL",1,
57.00,1056.00,"San Francisco, CA","North Bend/Coos Bay, OR",1,
57.00,8951.00,"San Francisco, CA","Philadelphia, PA",1,
57.00,7345.00,"Boston, MA","Los Angeles, CA",1,
57.00,7780.00,"Santa Ana, CA","Houston, TX",6,
57.00,2560.00,"Portland, OR","Los Angeles, CA",2,
57.00,7298.00,"San Diego, CA","Austin, TX",6,
57.00,264.00,"Las Vegas, NV","Merced, CA",10,
57.00,389.00,"Prescott, AZ","Los Angeles, CA",10,
57.00,7069.00,"Portland, OR","San Francisco, CA",11,
57.00,8778.00,"San Francisco, CA","Las Vegas, NV",11,
57.00,1812.00,"El Paso, TX","Los Angeles, CA",11,
57.00,2585.00,"Phoenix, AZ","San Luis Obispo, CA",11,
57.00,4631.00,"Los Angeles, CA","San Francisco, CA",3,
57.00,4872.00,"Los Angeles, CA","Denver, CO",2,
57.00,6920.00,"Houston, TX","San Diego, CA",3,
57.00,3572.00,"Denver, CO","San Jose, CA",5,
57.00,6140.00,"Portland, OR","San Jose, CA",3,
57.00,8532.00,"Los Angeles, CA","Honolulu, HI",7,
57.00,1509.00,"Los Angeles, CA","Boise, ID",10,
57.00,6982.00,"San Jose, CA","Portland, OR",3,
57.00,4626.00,"San Jose, CA","Phoenix, AZ",1,
57.00,1934.00,"San Francisco, CA","Spokane, WA",1,
57.00,2750.00,"Salt Lake City, UT","Sacramento, CA",5,
57.00,7336.00,"Boston, MA","Los Angeles, CA",5,
57.00,8569.00,"Detroit, MI","Los Angeles, CA",8,
57.00,6442.00,"Los Angeles, CA","St. Louis, MO",11,
57.00,7063.00,"San Diego, CA","Seattle, WA",11,
57.00,7321.00,"New York, NY","Long Beach, CA",11,
57.00,6728.00,"Los Angeles, CA","St. Louis, MO",10,
57.00,7698.00,"New York, NY","Burbank, CA",1,
57.00,5679.00,"San Francisco, CA","Phoenix, AZ",4,
57.00,6512.00,"Las Vegas, NV","Los Angeles, CA",3,
57.00,6115.00,"Phoenix, AZ","Ontario, CA",7,
57.00,5609.00,"Phoenix, AZ","Oakland, CA",6,
57.00,5674.00,"Los Angeles, CA","San Francisco, CA",5,
57.00,2003.00,"Albuquerque, NM","Los Angeles, CA",9,
57.00,1940.00,"Los Angeles, CA","Albuquerque, NM",9,
57.00,7519.00,"Long Beach, CA","New York, NY",11,
57.00,7005.00,"Seattle, WA","Long Beach, CA",11,
57.00,7639.00,"San Francisco, CA","New York, NY",11,
57.00,467.00,"Los Angeles, CA","Prescott, AZ",12,
57.00,6980.00,"Boston, MA","Los Angeles, CA",12,
57.00,6779.00,"Los Angeles, CA","Boston, MA",12,
57.00,5978.00,"San Francisco, CA","Los Angeles, CA",12,
57.00,4767.00,"Oakland, CA","Phoenix, AZ",4,
57.00,8394.00,"Houston, TX","Sacramento, CA",4,
57.00,7559.00,"San Diego, CA","New York, NY",5,
57.00,8741.00,"San Francisco, CA","Miami, FL",1,
57.00,7390.00,"Burbank, CA","New York, NY",5,
57.00,6173.00,"Chicago, IL","San Francisco, CA",6,
57.00,2700.00,"Los Angeles, CA","Portland, OR",3,
57.00,4426.00,"Los Angeles, CA","Denver, CO",1,
57.00,552.00,"Los Angeles, CA","Prescott, AZ",7,
57.00,0.00,"Oakland, CA","Visalia, CA",7,
57.00,8353.00,"Charlotte, NC","San Diego, CA",12,
57.00,9412.00,"San Diego, CA","Charlotte, NC",12,
57.00,2151.00,"Phoenix, AZ","Palm Springs, CA",12,
57.00,3587.00,"Denver, CO","San Diego, CA",7,
57.00,3053.00,"San Diego, CA","Los Angeles, CA",7,
57.00,1241.00,"San Francisco, CA","Crescent City, CA",7,
57.00,2881.00,"Austin, TX","Los Angeles, CA",8,
57.00,1589.00,"El Paso, TX","Los Angeles, CA",8,
57.00,6624.00,"Chicago, IL","San Jose, CA",1,
57.00,7312.00,"Denver, CO","San Diego, CA",4,
57.00,7384.00,"New York, NY","San Francisco, CA",3,
57.00,7738.00,"Los Angeles, CA","Anchorage, AK",8,
57.00,7855.00,"New York, NY","Long Beach, CA",8,
57.00,7876.00,"Long Beach, CA","New York, NY",8,
57.00,448.00,"Prescott, AZ","Los Angeles, CA",9,
57.00,5577.00,"San Francisco, CA","Los Angeles, CA",10,
57.00,0.00,"Oakland, CA","Memphis, TN",12,
57.00,5385.00,"Phoenix, AZ","Oakland, CA",5,
57.00,2261.00,"Santa Barbara, CA","Phoenix, AZ",1,
57.00,2843.00,"Los Angeles, CA","Mammoth Lakes, CA",1,
57.00,6997.00,"Memphis, TN","Los Angeles, CA",1,
57.00,6074.00,"Denver, CO","Ontario, CA",1,
57.00,3506.00,"Tucson, AZ","Los Angeles, CA",6,
57.00,6260.00,"San Francisco, CA","Washington, DC",1,
57.00,2036.00,"Los Angeles, CA","Fresno, CA",3,
57.00,5982.00,"Los Angeles, CA","San Francisco, CA",8,
57.00,5542.00,"San Francisco, CA","Los Angeles, CA",8,
57.00,7500.00,"New York, NY","Burbank, CA",10,
57.00,7263.00,"New York, NY","San Diego, CA",10,
57.00,7100.00,"San Diego, CA","New York, NY",10,
57.00,5998.00,"Albuquerque, NM","Los Angeles, CA",1,
57.00,2356.00,"Los Angeles, CA","Fresno, CA",5,
57.00,9104.00,"San Francisco, CA","San Diego, CA",4,
57.00,7853.00,"San Diego, CA","Houston, TX",2,
57.00,9728.00,"Honolulu, HI","Los Angeles, CA",8,
57.00,6617.00,"San Francisco, CA","Portland, OR",8,
57.00,5627.00,"Albuquerque, NM","Oakland, CA",8,
57.00,8015.00,"Minneapolis, MN","San Diego, CA",10,
57.00,8296.00,"Minneapolis, MN","San Francisco, CA",10,
57.00,8001.00,"Minneapolis, MN","San Francisco, CA",10,
57.00,7973.00,"Minneapolis, MN","San Jose, CA",10,
57.00,7697.00,"San Francisco, CA","Minneapolis, MN",10,
57.00,7779.00,"Salt Lake City, UT","Sacramento, CA",10,
57.00,7140.00,"Sacramento, CA","Salt Lake City, UT",10,
57.00,5648.00,"San Jose, CA","Ontario, CA",3,
57.00,5563.00,"Las Vegas, NV","Los Angeles, CA",5,
57.00,6409.00,"Tucson, AZ","San Diego, CA",4,
57.00,7481.00,"Los Angeles, CA","Boston, MA",5,
57.00,8471.00,"Honolulu, HI","Los Angeles, CA",7,
57.00,7478.00,"Chicago, IL","Sacramento, CA",7,
57.00,5348.00,"Phoenix, AZ","Oakland, CA",7,
57.00,7616.00,"San Diego, CA","San Antonio, TX",7,
57.00,7532.00,"San Antonio, TX","San Diego, CA",7,
57.00,4704.00,"San Jose, CA","Ontario, CA",7,
57.00,5259.00,"San Jose, CA","Portland, OR",7,
57.00,7268.00,"San Diego, CA","Baltimore, MD",9,
57.00,5885.00,"San Francisco, CA","Phoenix, AZ",9,
57.00,6513.00,"Los Angeles, CA","Boston, MA",12,
57.00,1197.00,"Los Angeles, CA","Bakersfield, CA",6,
57.00,2303.00,"Los Angeles, CA","Salt Lake City, UT",6,
57.00,2810.00,"San Francisco, CA","Reno, NV",6,
57.00,9325.00,"San Diego, CA","Washington, DC",10,
57.00,5175.00,"San Francisco, CA","Santa Ana, CA",10,
57.00,4133.00,"Burbank, CA","Phoenix, AZ",10,
57.00,5477.00,"Sacramento, CA","Denver, CO",3,
57.00,8522.00,"Detroit, MI","San Francisco, CA",6,
57.00,3336.00,"Sacramento, CA","Denver, CO",3,
57.00,1944.00,"Phoenix, AZ","Santa Barbara, CA",1,
57.00,5291.00,"Albuquerque, NM","Los Angeles, CA",4,
57.00,7108.00,"San Diego, CA","Baltimore, MD",1,
57.00,16992.00,"San Francisco, CA","Honolulu, HI",2,
57.00,6028.00,"Washington, DC","San Francisco, CA",1,
57.00,8117.00,"San Diego, CA","Newark, NJ",9,
57.00,2032.00,"Boise, ID","Los Angeles, CA",12,
57.00,1874.00,"Los Angeles, CA","Boise, ID",12,
57.00,2478.00,"Spokane, WA","San Francisco, CA",9,
57.00,2285.00,"San Francisco, CA","Albuquerque, NM",9,
57.00,2543.00,"San Francisco, CA","Spokane, WA",9,
57.00,3504.00,"San Francisco, CA","Portland, OR",9,
57.00,3857.00,"Salt Lake City, UT","Los Angeles, CA",9,
57.00,2683.00,"Bakersfield, CA","Houston, TX",10,
57.00,1588.00,"El Paso, TX","Los Angeles, CA",10,
57.00,2544.00,"Spokane, WA","San Francisco, CA",10,
57.00,2478.00,"Houston, TX","Bakersfield, CA",10,
57.00,1611.00,"Los Angeles, CA","El Paso, TX",10,
57.00,2366.00,"Los Angeles, CA","Fresno, CA",10,
57.00,2767.00,"Phoenix, AZ","Los Angeles, CA",10,
57.00,3444.00,"San Francisco, CA","Portland, OR",10,
57.00,2483.00,"Salt Lake City, UT","Ontario, CA",10,
57.00,3175.00,"Salt Lake City, UT","San Francisco, CA",10,
57.00,2272.00,"Los Angeles, CA","Albuquerque, NM",11,
57.00,2568.00,"San Francisco, CA","Spokane, WA",11,
57.00,1222.00,"San Francisco, CA","North Bend/Coos Bay, OR",11,
57.00,2101.00,"San Francisco, CA","Pasco/Kennewick/Richland, WA",11,
57.00,6355.00,"San Francisco, CA","Los Angeles, CA",3,
57.00,7749.00,"Chicago, IL","San Jose, CA",4,
57.00,6216.00,"San Francisco, CA","Phoenix, AZ",3,
57.00,7444.00,"Long Beach, CA","New York, NY",5,
57.00,7152.00,"New York, NY","San Francisco, CA",4,
57.00,6935.00,"Los Angeles, CA","Houston, TX",6,
57.00,7207.00,"Las Vegas, NV","San Francisco, CA",9,
57.00,6306.00,"Tucson, AZ","San Diego, CA",11,
57.00,2532.00,"Phoenix, AZ","San Luis Obispo, CA",8,
57.00,7135.00,"Houston, TX","San Diego, CA",5,
57.00,5939.00,"Ontario, CA","Phoenix, AZ",7,
57.00,5126.00,"Portland, OR","Oakland, CA",2,
57.00,11655.00,"Los Angeles, CA","Washington, DC",1,
57.00,6464.00,"Phoenix, AZ","San Francisco, CA",3,
57.00,15456.00,"Honolulu, HI","San Francisco, CA",2,
57.00,1805.00,"Houston, TX","Bakersfield, CA",5,
57.00,8744.00,"Sacramento, CA","Houston, TX",4,
57.00,6299.00,"Los Angeles, CA","New Orleans, LA",5,
57.00,3946.00,"Santa Barbara, CA","Denver, CO",3,
57.00,7330.00,"Denver, CO","San Diego, CA",6,
57.00,5079.00,"Santa Ana, CA","Phoenix, AZ",3,
57.00,7080.00,"Phoenix, AZ","Santa Ana, CA",6,
57.00,6914.00,"San Antonio, TX","San Diego, CA",8,
57.00,6809.00,"Seattle, WA","Oakland, CA",8,
57.00,5502.00,"San Jose, CA","San Diego, CA",8,
57.00,7324.00,"Sacramento, CA","Seattle, WA",8,
57.00,7978.00,"Orlando, FL","Los Angeles, CA",11,
57.00,7349.00,"Boston, MA","Los Angeles, CA",6,
57.00,523.00,"El Centro, CA","Los Angeles, CA",3,
57.00,7418.00,"Palm Springs, CA","Dallas/Fort Worth, TX",5,
57.00,8853.00,"Philadelphia, PA","San Francisco, CA",1,
57.00,5798.00,"Los Angeles, CA","Las Vegas, NV",1,
57.00,7734.00,"New Orleans, LA","Los Angeles, CA",5,
57.00,7424.00,"Minneapolis, MN","Sacramento, CA",4,
57.00,4599.00,"Phoenix, AZ","Santa Ana, CA",4,
57.00,3105.00,"Los Angeles, CA","San Jose, CA",5,
57.00,7497.00,"San Diego, CA","Nashville, TN",5,
57.00,5203.00,"Oakland, CA","Salt Lake City, UT",1,
57.00,9681.00,"Los Angeles, CA","Kahului, HI",7,
57.00,9754.00,"Kahului, HI","Los Angeles, CA",7,
57.00,8272.00,"San Jose, CA","Minneapolis, MN",7,
57.00,8331.00,"Salt Lake City, UT","Sacramento, CA",7,
57.00,8019.00,"Sacramento, CA","Salt Lake City, UT",7,
57.00,7482.00,"Sacramento, CA","Denver, CO",10,
57.00,9345.00,"San Francisco, CA","Dallas/Fort Worth, TX",9,
57.00,7022.00,"Newark, NJ","Los Angeles, CA",9,
57.00,6501.00,"Houston, TX","Oakland, CA",11,
57.00,5784.00,"San Jose, CA","Los Angeles, CA",11,
57.00,6230.00,"Sacramento, CA","Las Vegas, NV",11,
57.00,6132.00,"Sacramento, CA","Portland, OR",11,
57.00,3158.00,"Kansas City, MO","San Francisco, CA",8,
57.00,3335.00,"San Francisco, CA","Kansas City, MO",8,
57.00,2548.00,"Salt Lake City, UT","Los Angeles, CA",8,
57.00,3041.00,"Salt Lake City, UT","Long Beach, CA",8,
58.00,7452.00,"Los Angeles, CA","Nashville, TN",4,
58.00,5177.00,"Ontario, CA","San Jose, CA",10,
58.00,7246.00,"San Diego, CA","Philadelphia, PA",1,
58.00,242.00,"Merced, CA","Las Vegas, NV",5,
58.00,7611.00,"Burbank, CA","New York, NY",9,
58.00,9304.00,"Los Angeles, CA","Washington, DC",12,
58.00,6949.00,"Los Angeles, CA","Washington, DC",12,
58.00,7011.00,"San Francisco, CA","Las Vegas, NV",12,
58.00,6917.00,"Los Angeles, CA","Houston, TX",12,
58.00,1123.00,"Crescent City, CA","San Francisco, CA",12,
58.00,2456.00,"Houston, TX","Bakersfield, CA",12,
58.00,3550.00,"Portland, OR","Los Angeles, CA",12,
58.00,3177.00,"San Antonio, TX","San Francisco, CA",12,
58.00,1128.00,"San Francisco, CA","North Bend/Coos Bay, OR",12,
58.00,2182.00,"Tucson, AZ","San Francisco, CA",12,
58.00,8583.00,"Los Angeles, CA","Orlando, FL",10,
58.00,8251.00,"Orlando, FL","Los Angeles, CA",10,
58.00,6127.00,"Las Vegas, NV","San Francisco, CA",5,
58.00,7985.00,"Los Angeles, CA","Boston, MA",6,
58.00,4684.00,"Las Vegas, NV","San Francisco, CA",5,
58.00,7850.00,"Sacramento, CA","Houston, TX",2,
58.00,6043.00,"Santa Ana, CA","Phoenix, AZ",4,
58.00,5718.00,"San Jose, CA","Portland, OR",10,
58.00,5894.00,"Reno, NV","Los Angeles, CA",1,
58.00,6966.00,"Washington, DC","San Francisco, CA",4,
58.00,6282.00,"New York, NY","San Francisco, CA",7,
58.00,6897.00,"Portland, OR","San Francisco, CA",7,
58.00,5579.00,"Albuquerque, NM","Los Angeles, CA",9,
58.00,6762.00,"Nashville, TN","Los Angeles, CA",9,
58.00,7231.00,"Baltimore, MD","San Diego, CA",9,
58.00,7685.00,"Austin, TX","Los Angeles, CA",12,
58.00,6476.00,"Los Angeles, CA","Austin, TX",12,
58.00,8609.00,"Los Angeles, CA","Boston, MA",12,
58.00,6777.00,"Boston, MA","Los Angeles, CA",12,
58.00,6506.00,"New Orleans, LA","Los Angeles, CA",3,
58.00,2618.00,"Phoenix, AZ","Palm Springs, CA",3,
58.00,2531.00,"Palm Springs, CA","Phoenix, AZ",3,
58.00,5802.00,"San Francisco, CA","Los Angeles, CA",5,
58.00,4855.00,"Los Angeles, CA","Reno, NV",2,
58.00,9407.00,"Chicago, IL","San Diego, CA",3,
58.00,7150.00,"New York, NY","San Diego, CA",6,
58.00,8577.00,"San Jose, CA","Minneapolis, MN",6,
58.00,6571.00,"Los Angeles, CA","Boston, MA",1,
58.00,127.00,"Merced, CA","Visalia, CA",10,
58.00,314.00,"Visalia, CA","Los Angeles, CA",10,
58.00,6754.00,"Los Angeles, CA","Milwaukee, WI",11,
58.00,13766.00,"Los Angeles, CA","Washington, DC",11,
58.00,1902.00,"Los Angeles, CA","El Paso, TX",11,
58.00,6155.00,"Dallas/Fort Worth, TX","San Francisco, CA",11,
58.00,2507.00,"San Luis Obispo, CA","Phoenix, AZ",11,
58.00,7671.00,"New York, NY","Burbank, CA",5,
58.00,2221.00,"Monterey, CA","Phoenix, AZ",4,
58.00,9650.00,"Los Angeles, CA","Boston, MA",5,
58.00,2446.00,"Santa Barbara, CA","Denver, CO",1,
58.00,7499.00,"New York, NY","Long Beach, CA",6,
58.00,5197.00,"El Paso, TX","Los Angeles, CA",1,
58.00,11693.00,"Los Angeles, CA","Newark, NJ",7,
58.00,8121.00,"San Jose, CA","Houston, TX",7,
58.00,8681.00,"Detroit, MI","Los Angeles, CA",3,
58.00,5914.00,"San Jose, CA","Phoenix, AZ",1,
58.00,4015.00,"Denver, CO","Santa Barbara, CA",3,
58.00,8516.00,"San Jose, CA","Chicago, IL",4,
58.00,8774.00,"Detroit, MI","San Diego, CA",8,
58.00,7870.00,"Salt Lake City, UT","Los Angeles, CA",8,
58.00,2205.00,"Los Angeles, CA","Colorado Springs, CO",4,
58.00,3159.00,"Santa Rosa, CA","Los Angeles, CA",1,
58.00,9723.00,"Los Angeles, CA","Washington, DC",4,
58.00,7307.00,"Cleveland, OH","Los Angeles, CA",11,
58.00,7825.00,"Orlando, FL","Los Angeles, CA",12,
58.00,7947.00,"Minneapolis, MN","San Diego, CA",12,
58.00,7460.00,"San Diego, CA","Minneapolis, MN",12,
58.00,6225.00,"Boston, MA","San Francisco, CA",12,
58.00,6043.00,"Los Angeles, CA","San Francisco, CA",12,
58.00,7670.00,"San Diego, CA","Houston, TX",4,
58.00,7129.00,"Phoenix, AZ","Ontario, CA",3,
58.00,9816.00,"San Francisco, CA","Miami, FL",3,
58.00,2611.00,"Oakland, CA","Salt Lake City, UT",3,
58.00,8153.00,"Los Angeles, CA","Orlando, FL",4,
58.00,7098.00,"San Diego, CA","New York, NY",5,
58.00,10222.00,"Los Angeles, CA","Dallas/Fort Worth, TX",2,
58.00,7356.00,"Washington, DC","San Diego, CA",4,
58.00,7574.00,"Los Angeles, CA","Denver, CO",6,
58.00,4258.00,"Las Vegas, NV","San Francisco, CA",10,
58.00,3946.00,"San Francisco, CA","Las Vegas, NV",10,
58.00,7562.00,"Philadelphia, PA","San Francisco, CA",12,
58.00,2929.00,"Phoenix, AZ","Bakersfield, CA",12,
58.00,2800.00,"Palm Springs, CA","Phoenix, AZ",12,
58.00,2354.00,"Albuquerque, NM","Los Angeles, CA",7,
58.00,2573.00,"Spokane, WA","San Francisco, CA",7,
58.00,2434.00,"Los Angeles, CA","Albuquerque, NM",7,
58.00,3062.00,"San Francisco, CA","Las Vegas, NV",7,
58.00,2293.00,"San Francisco, CA","Pasco/Kennewick/Richland, WA",7,
58.00,2746.00,"San Francisco, CA","Reno, NV",7,
58.00,2527.00,"Salt Lake City, UT","San Francisco, CA",7,
58.00,2495.00,"Bakersfield, CA","Houston, TX",8,
58.00,2937.00,"Dallas/Fort Worth, TX","San Francisco, CA",8,
58.00,2250.00,"Houston, TX","Bakersfield, CA",8,
58.00,2233.00,"Los Angeles, CA","Albuquerque, NM",8,
58.00,3428.00,"Los Angeles, CA","Austin, TX",8,
58.00,1946.00,"Los Angeles, CA","El Paso, TX",8,
58.00,3325.00,"Long Beach, CA","Salt Lake City, UT",8,
58.00,6879.00,"New York, NY","San Diego, CA",5,
58.00,7544.00,"New York, NY","San Diego, CA",5,
58.00,3132.00,"Austin, TX","Los Angeles, CA",5,
58.00,6644.00,"Dallas/Fort Worth, TX","Palm Springs, CA",5,
58.00,7430.00,"San Francisco, CA","New York, NY",4,
58.00,6015.00,"San Francisco, CA","New York, NY",4,
58.00,3618.00,"Long Beach, CA","Seattle, WA",4,
58.00,7372.00,"San Francisco, CA","Seattle, WA",5,
58.00,8599.00,"Anchorage, AK","Los Angeles, CA",8,
58.00,7856.00,"New York, NY","San Diego, CA",8,
58.00,8367.00,"New York, NY","San Francisco, CA",8,
58.00,7717.00,"San Diego, CA","Boston, MA",8,
58.00,7626.00,"San Diego, CA","New York, NY",8,
58.00,8285.00,"San Francisco, CA","New York, NY",8,
58.00,7353.00,"Baltimore, MD","Los Angeles, CA",8,
58.00,8020.00,"Los Angeles, CA","Baltimore, MD",8,
58.00,418.00,"Los Angeles, CA","Prescott, AZ",9,
58.00,0.00,"Ontario, CA","Bakersfield, CA",12,
58.00,0.00,"San Diego, CA","El Centro, CA",12,
